episode_id,market,strategyName,strategyVersion,startAt,startAt_kst,lastAt,lastAt_kst,entryPrice,stopLossPrice,targetPrice,targetPct,stopPct,initialScore,maxScore,rows,eventTypes,maxMfePercent,minMaePercent,firstTargetAt_kst,firstStopAt_kst,outcome,pnlPct_rule,lastEvent,lastCurrentPrice,reason,score_bin,start_dt,timeToTargetMin,timeToStopMin
1481,KRW-ORDER,Volume Accumulation,v1,1778570683845,2026-05-12 16:24:43.845000+09:00,1778605536318,2026-05-13 02:05:36.318000+09:00,89.0,88.11,90.335,1.4999999999999902,-1.0000000000000009,37.22701413578988,37.22701413578988,2,INITIAL_SIGNAL|STRATEGY_CHANGED,0.0,-1.5730337078651748,,2026-05-13 02:05:36.318000+09:00,STOP_FIRST,-1.0000000000000009,STRATEGY_CHANGED,87.6,Stable price with high liquidity,"[36, 40)",2026-05-12 16:24:43.845000+09:00,,580.87455
541,KRW-PENGU,Rebound Watch,v1,1778481903542,2026-05-11 15:45:03.542000+09:00,1778682696456,2026-05-13 23:31:36.456000+09:00,15.2,14.896,15.4736,1.8000000000000016,-1.9999999999999907,34.22562190600053,36.90069115348702,23,PRICE_MOVED_5_PERCENT|STRATEGY_CHANGED|INITIAL_SIGNAL,0.0,-9.86842105263158,,2026-05-13 09:00:09.843000+09:00,STOP_FIRST,-1.9999999999999907,PRICE_MOVED_5_PERCENT,13.7,Pullback with active trading volume,"[32, 36)",2026-05-11 15:45:03.542000+09:00,,2475.105016666667
246,KRW-PIEVERSE,Momentum Breakout,v1,1778463898311,2026-05-11 10:44:58.311000+09:00,1778485512546,2026-05-11 16:45:12.546000+09:00,1252.0,1233.22,1277.04,2.0000000000000018,-1.5000000000000013,39.794802423858165,39.794802423858165,13,STRATEGY_CHANGED|INITIAL_SIGNAL|EXPIRED,0.0,-6.1501597444089455,,2026-05-11 11:17:52.947000+09:00,STOP_FIRST,-1.5000000000000013,EXPIRED,1175.0,Positive trend with strong 24h trading value,"[36, 40)",2026-05-11 10:44:58.311000+09:00,,32.9106
585,KRW-PIEVERSE,Rebound Watch,v1,1778485543843,2026-05-11 16:45:43.843000+09:00,1778880370858,2026-05-16 06:26:10.858000+09:00,1175.0,1151.5,1196.15,1.8000000000000016,-2.0000000000000018,33.49977859647497,36.76753645897388,114,STRATEGY_CHANGED|PRICE_MOVED_5_PERCENT|INITIAL_SIGNAL,24.25531914893617,0.0,2026-05-13 09:00:09.843000+09:00,,TARGET_FIRST,1.8000000000000016,STRATEGY_CHANGED,1460.0,Pullback with active trading volume,"[32, 36)",2026-05-11 16:45:43.843000+09:00,2414.4333333333334,
5478,KRW-POLYX,Momentum Breakout,v1,1778805912597,2026-05-15 09:45:12.597000+09:00,1778876838732,2026-05-16 05:27:18.732000+09:00,89.8,88.453,91.596,2.0000000000000018,-1.4999999999999902,46.36631088296801,46.36631088296801,10,PRICE_MOVED_5_PERCENT|STRATEGY_CHANGED|INITIAL_SIGNAL,0.0,-7.572383073496656,,2026-05-15 19:30:17.997000+09:00,STOP_FIRST,-1.4999999999999902,STRATEGY_CHANGED,83.0,Positive trend with strong 24h trading value,"[44, 100)",2026-05-15 09:45:12.597000+09:00,,585.09
25,KRW-PROS,Volume Accumulation,v1,1778457620642,2026-05-11 09:00:20.642000+09:00,1778479250400,2026-05-11 15:00:50.400000+09:00,1339.0,1325.61,1359.0849999999998,1.4999999999999902,-1.000000000000012,38.93340136742735,38.97884782441129,3,INITIAL_SIGNAL|STRATEGY_CHANGED|EXPIRED,0.0746825989544436,-6.646751306945482,,2026-05-11 15:00:50.400000+09:00,STOP_FIRST,-1.000000000000012,EXPIRED,1250.0,Stable price with high liquidity,"[36, 40)",2026-05-11 09:00:20.642000+09:00,,360.4959666666667
1043,KRW-PROS,Volume Accumulation,v1,1778544002758,2026-05-12 09:00:02.758000+09:00,1778544002758,2026-05-12 09:00:02.758000+09:00,1184.0,1172.16,1201.76,1.4999999999999902,-0.9999999999999898,35.06259698731993,35.06259698731993,1,INITIAL_SIGNAL,0.0,0.0,,,NO_HIT,0.0,INITIAL_SIGNAL,1184.0,Stable price with high liquidity,"[32, 36)",2026-05-12 09:00:02.758000+09:00,,
3,KRW-QTUM,Momentum Breakout,v1,1778457495009,2026-05-11 08:58:15.009000+09:00,1778479124946,2026-05-11 14:58:44.946000+09:00,1535.0,1511.975,1565.7,2.0000000000000018,-1.5000000000000013,44.250758729842936,44.250758729842936,4,STRATEGY_CHANGED|INITIAL_SIGNAL|EXPIRED,3.322475570032573,-0.7817589576547231,2026-05-11 09:53:49.710000+09:00,,TARGET_FIRST,2.0000000000000018,EXPIRED,1523.0,Positive trend with strong 24h trading value,"[44, 100)",2026-05-11 08:58:15.009000+09:00,55.57835,
476,KRW-QTUM,Rebound Watch,v1,1778479156256,2026-05-11 14:59:16.256000+09:00,1778545214866,2026-05-12 09:20:14.866000+09:00,1523.0,1492.54,1550.414,1.8000000000000016,-2.0000000000000018,35.637157472014806,36.29961588029553,6,STRATEGY_CHANGED|INITIAL_SIGNAL,0.6565988181221274,-0.8535784635587657,,,NO_HIT,-0.8535784635587684,STRATEGY_CHANGED,1510.0,Pullback with active trading volume,"[32, 36)",2026-05-11 14:59:16.256000+09:00,,
7,KRW-SAHARA,Momentum Breakout,v1,1778457495009,2026-05-11 08:58:15.009000+09:00,1778479124946,2026-05-11 14:58:44.946000+09:00,58.1,57.2285,59.262,2.0000000000000018,-1.5000000000000124,42.34784192624465,42.34784192624465,2,INITIAL_SIGNAL|EXPIRED,0.0,-6.712564543889843,,2026-05-11 14:58:44.946000+09:00,STOP_FIRST,-1.5000000000000124,EXPIRED,54.2,Positive trend with strong 24h trading value,"[40, 44)",2026-05-11 08:58:15.009000+09:00,,360.49895000000004
758,KRW-SAHARA,Rebound Watch,v1,1778503956325,2026-05-11 21:52:36.325000+09:00,1778879873121,2026-05-16 06:17:53.121000+09:00,56.3,55.174,57.3134,1.8000000000000016,-1.9999999999999907,34.23776523230194,39.7728016642896,75,STRATEGY_CHANGED|PRICE_MOVED_5_PERCENT|INITIAL_SIGNAL,16.163410301953835,-5.506216696269972,2026-05-13 09:03:19.612000+09:00,2026-05-12 09:00:45.485000+09:00,STOP_FIRST,-1.9999999999999907,STRATEGY_CHANGED,55.0,Pullback with active trading volume,"[32, 36)",2026-05-11 21:52:36.325000+09:00,2110.72145,668.1526666666667
5,KRW-SEI,Momentum Breakout,v1,1778457495009,2026-05-11 08:58:15.009000+09:00,1778479124946,2026-05-11 14:58:44.946000+09:00,112.0,110.32,114.24,2.0000000000000018,-1.5000000000000013,43.41273115830624,43.41273115830624,2,INITIAL_SIGNAL|EXPIRED,0.0,0.0,,,EXPIRED_NO_HIT,0.0,EXPIRED,112.0,Positive trend with strong 24h trading value,"[40, 44)",2026-05-11 08:58:15.009000+09:00,,
475,KRW-SEI,Rebound Watch,v1,1778479156256,2026-05-11 14:59:16.256000+09:00,1778548071494,2026-05-12 10:07:51.494000+09:00,112.0,109.76,114.016,1.8000000000000016,-1.9999999999999907,35.925569328122315,36.09046701984647,20,STRATEGY_CHANGED|INITIAL_SIGNAL,0.0,-0.8928571428571428,,,NO_HIT,0.0,STRATEGY_CHANGED,112.0,Pullback with active trading volume,"[32, 36)",2026-05-11 14:59:16.256000+09:00,,
5138,KRW-SHIB,Volume Accumulation,v1,1778791152294,2026-05-15 05:39:12.294000+09:00,1778805248327,2026-05-15 09:34:08.327000+09:00,0.00944,0.0093456,0.0095816,1.4999999999999902,-1.0000000000000009,42.19446903428562,42.19446903428562,6,STRATEGY_CHANGED|INITIAL_SIGNAL,0.0,-0.1059322033898445,,,NO_HIT,-0.10593220338984688,STRATEGY_CHANGED,0.00943,Stable price with high liquidity,"[40, 44)",2026-05-15 05:39:12.294000+09:00,,
2,KRW-SNT,Momentum Breakout,v1,1778457495009,2026-05-11 08:58:15.009000+09:00,1778479124946,2026-05-11 14:58:44.946000+09:00,16.3,16.055500000000002,16.626,2.0000000000000018,-1.4999999999999902,45.62254870925675,45.62254870925675,2,INITIAL_SIGNAL|EXPIRED,0.0,-1.2269938650306704,,,EXPIRED_NO_HIT,-1.2269938650306678,EXPIRED,16.1,Positive trend with strong 24h trading value,"[44, 100)",2026-05-11 08:58:15.009000+09:00,,
478,KRW-SNT,Rebound Watch,v1,1778479156256,2026-05-11 14:59:16.256000+09:00,1778479156256,2026-05-11 14:59:16.256000+09:00,16.1,15.778,16.3898,1.8000000000000016,-2.0000000000000018,35.2863702666553,35.2863702666553,1,INITIAL_SIGNAL,0.0,0.0,,,NO_HIT,0.0,INITIAL_SIGNAL,16.1,Pullback with active trading volume,"[32, 36)",2026-05-11 14:59:16.256000+09:00,,
482,KRW-SOL,Rebound Watch,v1,1778479156256,2026-05-11 14:59:16.256000+09:00,1778888261057,2026-05-16 08:37:41.057000+09:00,141000.0,138180.0,143538.0,1.8000000000000016,-2.0000000000000018,32.76717880066189,33.13778208696626,78,STRATEGY_CHANGED|PRICE_MOVED_5_PERCENT|INITIAL_SIGNAL,1.4184397163120568,-5.957446808510639,,2026-05-13 21:43:21.718000+09:00,STOP_FIRST,-2.0000000000000018,PRICE_MOVED_5_PERCENT,132900.0,Pullback with active trading volume,"[32, 36)",2026-05-11 14:59:16.256000+09:00,,3284.091033333333
16,KRW-SOL,Volume Accumulation,v1,1778457495009,2026-05-11 08:58:15.009000+09:00,1778479124946,2026-05-11 14:58:44.946000+09:00,141400.0,139986.0,143521.0,1.4999999999999902,-1.0000000000000009,35.6699917330282,35.6699917330282,15,STRATEGY_CHANGED|INITIAL_SIGNAL|EXPIRED,0.4243281471004243,-0.3536067892503536,,,EXPIRED_NO_HIT,-0.35360678925034916,EXPIRED,140900.0,Stable price with high liquidity,"[32, 36)",2026-05-11 08:58:15.009000+09:00,,
1,KRW-SONIC,Momentum Breakout,v1,1778457495009,2026-05-11 08:58:15.009000+09:00,1778479124946,2026-05-11 14:58:44.946000+09:00,63.3,62.3505,64.566,2.0000000000000018,-1.5000000000000013,45.95848318536643,51.10396142930245,11,PRICE_MOVED_5_PERCENT|INITIAL_SIGNAL|STRATEGY_CHANGED|EXPIRED,19.115323854660364,0.0,2026-05-11 09:13:46.828000+09:00,,TARGET_FIRST,2.0000000000000018,EXPIRED,75.4,Positive trend with strong 24h trading value,"[44, 100)",2026-05-11 08:58:15.009000+09:00,15.530316666666666,
566,KRW-SONIC,Momentum Breakout,v1,1778483798444,2026-05-11 16:16:38.444000+09:00,1778483798444,2026-05-11 16:16:38.444000+09:00,71.1,70.03349999999999,72.52199999999999,2.0000000000000018,-1.5000000000000124,50.848761873189744,50.848761873189744,1,INITIAL_SIGNAL,0.0,0.0,,,NO_HIT,0.0,INITIAL_SIGNAL,71.1,Positive trend with strong 24h trading value,"[44, 100)",2026-05-11 16:16:38.444000+09:00,,
1054,KRW-SPK,Rebound Watch,v1,1778544045485,2026-05-12 09:00:45.485000+09:00,1778645698018,2026-05-13 13:14:58.018000+09:00,48.9,47.922,49.7802,1.8000000000000016,-2.0000000000000018,36.44593849127719,36.95084155052892,16,STRATEGY_CHANGED|INITIAL_SIGNAL,4.907975460122697,0.0,2026-05-13 09:00:09.843000+09:00,,TARGET_FIRST,1.8000000000000016,STRATEGY_CHANGED,51.2,Pullback with active trading volume,"[36, 40)",2026-05-12 09:00:45.485000+09:00,1439.4059666666665,
2598,KRW-STX,Momentum Breakout,v1,1778676201718,2026-05-13 21:43:21.718000+09:00,1778685610957,2026-05-14 00:20:10.957000+09:00,417.0,410.745,425.34,2.0000000000000018,-1.5000000000000013,38.4334099094285,38.4334099094285,6,STRATEGY_CHANGED|INITIAL_SIGNAL,0.0,-0.7194244604316548,,,NO_HIT,-0.7194244604316502,STRATEGY_CHANGED,414.0,Positive trend with strong 24h trading value,"[36, 40)",2026-05-13 21:43:21.718000+09:00,,
498,KRW-SUI,Rebound Watch,v1,1778479281611,2026-05-11 15:01:21.611000+09:00,1778842615064,2026-05-15 19:56:55.064000+09:00,1892.0,1854.16,1926.056,1.8000000000000016,-1.9999999999999907,35.10599514047622,36.46384444255982,138,PRICE_MOVED_5_PERCENT|STRATEGY_CHANGED|INITIAL_SIGNAL,0.3699788583509513,-10.940803382663848,,2026-05-13 09:01:12.856000+09:00,STOP_FIRST,-1.9999999999999907,PRICE_MOVED_5_PERCENT,1686.0,Pullback with active trading volume,"[32, 36)",2026-05-11 15:01:21.611000+09:00,,2519.854083333333
27,KRW-SUI,Volume Accumulation,v1,1778457620642,2026-05-11 09:00:20.642000+09:00,1778479250400,2026-05-11 15:00:50.400000+09:00,1964.0,1944.36,1993.46,1.5000000000000124,-1.0000000000000009,38.64907551199676,38.64907551199676,12,STRATEGY_CHANGED|INITIAL_SIGNAL|EXPIRED,0.0,-3.5641547861507124,,2026-05-11 15:00:50.400000+09:00,STOP_FIRST,-1.0000000000000009,EXPIRED,1894.0,Stable price with high liquidity,"[36, 40)",2026-05-11 09:00:20.642000+09:00,,360.4959666666667
2599,KRW-TIA,Momentum Breakout,v1,1778676201718,2026-05-13 21:43:21.718000+09:00,1778740441865,2026-05-14 15:34:01.865000+09:00,711.0,700.335,725.22,2.0000000000000018,-1.4999999999999902,38.298261135853664,38.298261135853664,18,STRATEGY_CHANGED|INITIAL_SIGNAL,0.0,-2.390998593530239,,2026-05-14 15:31:42.898000+09:00,STOP_FIRST,-1.4999999999999902,STRATEGY_CHANGED,694.0,Positive trend with strong 24h trading value,"[36, 40)",2026-05-13 21:43:21.718000+09:00,,1068.353
1373,KRW-TOKAMAK,Volume Accumulation,v1,1778566206068,2026-05-12 15:10:06.068000+09:00,1778632930911,2026-05-13 09:42:10.911000+09:00,842.0,833.58,854.6299999999999,1.4999999999999902,-0.9999999999999898,35.45627610189076,37.00531211873486,15,STRATEGY_CHANGED|INITIAL_SIGNAL,2.969121140142517,-1.5439429928741093,2026-05-13 09:05:27.621000+09:00,2026-05-12 18:44:26.028000+09:00,STOP_FIRST,-0.9999999999999898,STRATEGY_CHANGED,867.0,Stable price with high liquidity,"[32, 36)",2026-05-12 15:10:06.068000+09:00,1075.3592166666667,214.33266666666665
1877,KRW-TRUMP,Momentum Breakout,v1,1778623879177,2026-05-13 07:11:19.177000+09:00,1778638928547,2026-05-13 11:22:08.547000+09:00,3750.0,3693.75,3825.0,2.0000000000000018,-1.5000000000000013,37.88709827538631,37.88709827538631,8,STRATEGY_CHANGED|INITIAL_SIGNAL,0.0,-1.893333333333333,,2026-05-13 07:51:28.464000+09:00,STOP_FIRST,-1.5000000000000013,STRATEGY_CHANGED,3734.0,Positive trend with strong 24h trading value,"[36, 40)",2026-05-13 07:11:19.177000+09:00,,40.15478333333333
3276,KRW-UP2,Volume Accumulation,v1,1778716852404,2026-05-14 09:00:52.404000+09:00,1778803569233,2026-05-15 09:06:09.233000+09:00,292.0,289.08,296.38,1.4999999999999902,-1.0000000000000009,40.06781969301959,42.42248982111717,37,STRATEGY_CHANGED|INITIAL_SIGNAL,2.054794520547945,-11.643835616438356,2026-05-14 09:35:39.403000+09:00,2026-05-15 09:02:55.722000+09:00,TARGET_FIRST,1.4999999999999902,STRATEGY_CHANGED,258.0,Stable price with high liquidity,"[40, 44)",2026-05-14 09:00:52.404000+09:00,34.783316666666664,1442.0553
14,KRW-USDT,Rebound Watch,v1,1778457495009,2026-05-11 08:58:15.009000+09:00,1778479124946,2026-05-11 14:58:44.946000+09:00,1468.0,1438.64,1494.424,1.8000000000000016,-1.9999999999999907,36.66378053424749,36.66378053424749,2,INITIAL_SIGNAL|EXPIRED,0.4087193460490463,0.0,,,EXPIRED_NO_HIT,0.4087193460490468,EXPIRED,1474.0,Pullback with active trading volume,"[36, 40)",2026-05-11 08:58:15.009000+09:00,,
472,KRW-USDT,Volume Accumulation,v1,1778479156256,2026-05-11 14:59:16.256000+09:00,1778803760721,2026-05-15 09:09:20.721000+09:00,1474.0,1459.26,1496.11,1.4999999999999902,-1.0000000000000009,38.12573198175119,38.12573198175119,62,STRATEGY_CHANGED|INITIAL_SIGNAL,0.8819538670284939,-0.2035278154681139,,,NO_HIT,0.33921302578019397,STRATEGY_CHANGED,1479.0,Stable price with high liquidity,"[36, 40)",2026-05-11 14:59:16.256000+09:00,,
2223,KRW-VIRTUAL,Volume Accumulation,v1,1778633434660,2026-05-13 09:50:34.660000+09:00,1778848961623,2026-05-15 21:42:41.623000+09:00,1215.0,1202.85,1233.225,1.4999999999999902,-1.000000000000012,34.19005454683662,36.4614885727961,38,STRATEGY_CHANGED|INITIAL_SIGNAL,2.2222222222222223,-4.8559670781893,2026-05-13 11:23:13.460000+09:00,2026-05-14 09:00:52.404000+09:00,TARGET_FIRST,1.4999999999999902,STRATEGY_CHANGED,1156.0,Stable price with high liquidity,"[32, 36)",2026-05-13 09:50:34.660000+09:00,92.64666666666668,1390.2957333333334
3684,KRW-VTHO,Volume Accumulation,v1,1778723319830,2026-05-14 10:48:39.830000+09:00,1778725898089,2026-05-14 11:31:38.089000+09:00,0.897,0.88803,0.910455,1.4999999999999902,-1.0000000000000009,41.1560837095462,41.1560837095462,6,STRATEGY_CHANGED|INITIAL_SIGNAL,0.0,-2.5641025641025665,,2026-05-14 11:05:54.016000+09:00,STOP_FIRST,-1.0000000000000009,STRATEGY_CHANGED,0.874,Stable price with high liquidity,"[40, 44)",2026-05-14 10:48:39.830000+09:00,,17.23643333333333
1491,KRW-VVV,Momentum Breakout,v1,1778571072718,2026-05-12 16:31:12.718000+09:00,1778797374324,2026-05-15 07:22:54.324000+09:00,25660.0,25275.1,26173.2,2.0000000000000018,-1.5000000000000013,44.5263244742071,44.5263244742071,30,PRICE_MOVED_5_PERCENT|STRATEGY_CHANGED|INITIAL_SIGNAL,0.0,-14.380358534684332,,2026-05-13 00:54:36.577000+09:00,STOP_FIRST,-1.5000000000000013,PRICE_MOVED_5_PERCENT,22220.0,Positive trend with strong 24h trading value,"[44, 100)",2026-05-12 16:31:12.718000+09:00,,503.39765
4,KRW-W,Momentum Breakout,v1,1778457495009,2026-05-11 08:58:15.009000+09:00,1778479124946,2026-05-11 14:58:44.946000+09:00,23.2,22.852,23.664,2.0000000000000018,-1.4999999999999902,44.15316408449549,44.15316408449549,2,INITIAL_SIGNAL|EXPIRED,0.0,-1.7241379310344769,,2026-05-11 14:58:44.946000+09:00,STOP_FIRST,-1.4999999999999902,EXPIRED,22.8,Positive trend with strong 24h trading value,"[44, 100)",2026-05-11 08:58:15.009000+09:00,,360.49895000000004
503,KRW-W,Rebound Watch,v1,1778479718195,2026-05-11 15:08:38.195000+09:00,1778479718195,2026-05-11 15:08:38.195000+09:00,22.8,22.344,23.2104,1.8000000000000016,-2.0000000000000018,34.88664039814774,34.88664039814774,1,INITIAL_SIGNAL,0.0,0.0,,,NO_HIT,0.0,INITIAL_SIGNAL,22.8,Pullback with active trading volume,"[32, 36)",2026-05-11 15:08:38.195000+09:00,,
6,KRW-WAL,Momentum Breakout,v1,1778457495009,2026-05-11 08:58:15.009000+09:00,1778479124946,2026-05-11 14:58:44.946000+09:00,127.0,125.095,129.54,2.0000000000000018,-1.5000000000000013,42.702400380687706,42.702400380687706,2,INITIAL_SIGNAL|EXPIRED,0.0,-2.3622047244094486,,2026-05-11 14:58:44.946000+09:00,STOP_FIRST,-1.5000000000000013,EXPIRED,124.0,Positive trend with strong 24h trading value,"[40, 44)",2026-05-11 08:58:15.009000+09:00,,360.49895000000004
481,KRW-WAL,Rebound Watch,v1,1778479156256,2026-05-11 14:59:16.256000+09:00,1778479156256,2026-05-11 14:59:16.256000+09:00,124.0,121.52,126.232,1.8000000000000016,-2.0000000000000018,32.883874016905054,32.883874016905054,1,INITIAL_SIGNAL,0.0,0.0,,,NO_HIT,0.0,INITIAL_SIGNAL,124.0,Pullback with active trading volume,"[32, 36)",2026-05-11 14:59:16.256000+09:00,,
5480,KRW-XCN,Momentum Breakout,v1,1778806039630,2026-05-15 09:47:19.630000+09:00,1778806039630,2026-05-15 09:47:19.630000+09:00,7.82,7.7027,7.976400000000001,2.0000000000000018,-1.5000000000000013,40.04561966909979,40.04561966909979,1,INITIAL_SIGNAL,0.0,0.0,,,NO_HIT,0.0,INITIAL_SIGNAL,7.82,Positive trend with strong 24h trading value,"[40, 44)",2026-05-15 09:47:19.630000+09:00,,
22,KRW-XEC,Rebound Watch,v1,1778457620642,2026-05-11 09:00:20.642000+09:00,1778479250400,2026-05-11 15:00:50.400000+09:00,0.0127,0.0124459999999999,0.0129286,1.8000000000000016,-2.00000000000079,44.14457955068524,44.23609918928226,10,STRATEGY_CHANGED|INITIAL_SIGNAL|EXPIRED,1.5748031496063033,0.0,,,EXPIRED_NO_HIT,1.5748031496062964,EXPIRED,0.0129,Pullback with active trading volume,"[44, 100)",2026-05-11 09:00:20.642000+09:00,,
494,KRW-XEC,Volume Accumulation,v1,1778479281611,2026-05-11 15:01:21.611000+09:00,1778494827739,2026-05-11 19:20:27.739000+09:00,0.0129,0.012771,0.0130935,1.4999999999999902,-1.0000000000000009,44.877915796434834,44.877915796434834,27,STRATEGY_CHANGED|INITIAL_SIGNAL,0.7751937984496077,-0.7751937984496077,,,NO_HIT,-0.7751937984496027,STRATEGY_CHANGED,0.0128,Stable price with high liquidity,"[44, 100)",2026-05-11 15:01:21.611000+09:00,,
11,KRW-XLM,Momentum Breakout,v1,1778457495009,2026-05-11 08:58:15.009000+09:00,1778479124946,2026-05-11 14:58:44.946000+09:00,249.0,245.265,253.98,2.0000000000000018,-1.5000000000000013,39.41222300952049,39.41222300952049,2,INITIAL_SIGNAL|EXPIRED,0.0,-1.2048192771084338,,,EXPIRED_NO_HIT,-1.2048192771084376,EXPIRED,246.0,Positive trend with strong 24h trading value,"[36, 40)",2026-05-11 08:58:15.009000+09:00,,
479,KRW-XLM,Rebound Watch,v1,1778479156256,2026-05-11 14:59:16.256000+09:00,1778889156368,2026-05-16 08:52:36.368000+09:00,246.0,241.08,250.428,1.8000000000000016,-1.9999999999999907,35.03742635770556,35.968645219377024,131,STRATEGY_CHANGED|PRICE_MOVED_5_PERCENT|INITIAL_SIGNAL,0.8130081300813009,-6.097560975609756,,2026-05-13 09:26:05.019000+09:00,STOP_FIRST,-1.9999999999999907,PRICE_MOVED_5_PERCENT,231.0,Pullback with active trading volume,"[32, 36)",2026-05-11 14:59:16.256000+09:00,,2546.812716666667
8,KRW-XRP,Momentum Breakout,v1,1778457495009,2026-05-11 08:58:15.009000+09:00,1778479124946,2026-05-11 14:58:44.946000+09:00,2158.0,2125.63,2201.16,2.0000000000000018,-1.4999999999999902,41.46368444606098,41.46368444606098,2,INITIAL_SIGNAL|EXPIRED,0.0,-0.6950880444856349,,,EXPIRED_NO_HIT,-0.6950880444856367,EXPIRED,2143.0,Positive trend with strong 24h trading value,"[40, 44)",2026-05-11 08:58:15.009000+09:00,,
473,KRW-XRP,Rebound Watch,v1,1778479156256,2026-05-11 14:59:16.256000+09:00,1778820312392,2026-05-15 13:45:12.392000+09:00,2144.0,2101.12,2182.592,1.8000000000000016,-2.0000000000000018,38.039564984597405,38.93495061106875,40,STRATEGY_CHANGED|INITIAL_SIGNAL,2.28544776119403,-1.1194029850746268,2026-05-15 09:00:11.656000+09:00,,TARGET_FIRST,1.8000000000000016,STRATEGY_CHANGED,2192.0,Pullback with active trading volume,"[36, 40)",2026-05-11 14:59:16.256000+09:00,5400.923333333334,
2674,KRW-ZBT,Momentum Breakout,v1,1778679606124,2026-05-13 22:40:06.124000+09:00,1778889124303,2026-05-16 08:52:04.303000+09:00,252.0,248.22,257.04,2.0000000000000018,-1.5000000000000013,44.68121402360977,44.72364071177278,47,PRICE_MOVED_5_PERCENT|STRATEGY_CHANGED|INITIAL_SIGNAL,0.0,-11.507936507936508,,2026-05-14 02:20:32.633000+09:00,STOP_FIRST,-1.5000000000000013,PRICE_MOVED_5_PERCENT,235.0,Positive trend with strong 24h trading value,"[44, 100)",2026-05-13 22:40:06.124000+09:00,,220.44181666666665
