id,market,strategyName,score,outcome,pnl_pct,target_pct,stop_pct,max_ret,min_ret
3,KRW-QTUM,Momentum Breakout,44.250758729842936,TARGET,2.0000000000000018,2.0000000000000018,-1.5000000000000013,3.322475570032579,0.0
476,KRW-QTUM,Rebound Watch,35.637157472014806,TIME_EXIT,0.6565988181221227,1.8000000000000016,-2.0000000000000018,0.6565988181221227,0.0
7,KRW-SAHARA,Momentum Breakout,42.34784192624465,TIME_EXIT,0.0,2.0000000000000018,-1.5000000000000124,0.0,0.0
758,KRW-SAHARA,Rebound Watch,34.23776523230194,TIME_EXIT,0.0,1.8000000000000016,-1.9999999999999907,0.0,0.0
5,KRW-SEI,Momentum Breakout,43.41273115830624,TIME_EXIT,0.0,2.0000000000000018,-1.5000000000000013,0.0,0.0
475,KRW-SEI,Rebound Watch,35.925569328122315,TIME_EXIT,0.0,1.8000000000000016,-1.9999999999999907,0.0,0.0
5138,KRW-SHIB,Volume Accumulation,42.19446903428562,TIME_EXIT,-0.10593220338984688,1.4999999999999902,-1.0000000000000009,0.0,-0.10593220338984688
2,KRW-SNT,Momentum Breakout,45.62254870925675,TIME_EXIT,0.0,2.0000000000000018,-1.4999999999999902,0.0,0.0
478,KRW-SNT,Rebound Watch,35.2863702666553,TIME_EXIT,0.0,1.8000000000000016,-2.0000000000000018,0.0,0.0
482,KRW-SOL,Rebound Watch,32.76717880066189,TIME_EXIT,0.28368794326241176,1.8000000000000016,-2.0000000000000018,0.28368794326241176,0.0
16,KRW-SOL,Volume Accumulation,35.6699917330282,TIME_EXIT,0.07072135785006761,1.4999999999999902,-1.0000000000000009,0.4243281471004279,0.0
1,KRW-SONIC,Momentum Breakout,45.95848318536643,TARGET,2.0000000000000018,2.0000000000000018,-1.5000000000000013,12.32227488151658,0.0
566,KRW-SONIC,Momentum Breakout,50.848761873189744,TIME_EXIT,0.0,2.0000000000000018,-1.5000000000000124,0.0,0.0
1054,KRW-SPK,Rebound Watch,36.44593849127719,TIME_EXIT,0.4089979550102374,1.8000000000000016,-2.0000000000000018,0.4089979550102374,0.0
2598,KRW-STX,Momentum Breakout,38.4334099094285,TIME_EXIT,-0.7194244604316502,2.0000000000000018,-1.5000000000000013,0.0,-0.7194244604316502
498,KRW-SUI,Rebound Watch,35.10599514047622,TIME_EXIT,0.0,1.8000000000000016,-1.9999999999999907,0.0,0.0
27,KRW-SUI,Volume Accumulation,38.64907551199676,TIME_EXIT,-0.45824847250509615,1.5000000000000124,-1.0000000000000009,0.0,-0.5091649694501044
2599,KRW-TIA,Momentum Breakout,38.298261135853664,TIME_EXIT,-0.7032348804500654,2.0000000000000018,-1.4999999999999902,0.0,-0.9845288326300938
1373,KRW-TOKAMAK,Volume Accumulation,35.45627610189076,STOP,-0.9999999999999898,1.4999999999999902,-0.9999999999999898,0.0,-1.5439429928741144
1877,KRW-TRUMP,Momentum Breakout,37.88709827538631,STOP,-1.5000000000000013,2.0000000000000018,-1.5000000000000013,0.0,-1.8933333333333358
3276,KRW-UP2,Volume Accumulation,40.06781969301959,TARGET,1.4999999999999902,1.4999999999999902,-1.0000000000000009,2.0547945205479534,-0.3424657534246589
14,KRW-USDT,Rebound Watch,36.66378053424749,TIME_EXIT,0.0,1.8000000000000016,-1.9999999999999907,0.0,0.0
472,KRW-USDT,Volume Accumulation,38.12573198175119,TIME_EXIT,0.0,1.4999999999999902,-1.0000000000000009,0.0,0.0
2223,KRW-VIRTUAL,Volume Accumulation,34.19005454683662,TARGET,1.4999999999999902,1.4999999999999902,-1.000000000000012,2.2222222222222143,0.0
3684,KRW-VTHO,Volume Accumulation,41.1560837095462,STOP,-1.0000000000000009,1.4999999999999902,-1.0000000000000009,0.0,-2.564102564102566
1491,KRW-VVV,Momentum Breakout,44.5263244742071,TIME_EXIT,0.0,2.0000000000000018,-1.5000000000000013,0.0,0.0
4,KRW-W,Momentum Breakout,44.15316408449549,TIME_EXIT,0.0,2.0000000000000018,-1.4999999999999902,0.0,0.0
503,KRW-W,Rebound Watch,34.88664039814774,TIME_EXIT,0.0,1.8000000000000016,-2.0000000000000018,0.0,0.0
6,KRW-WAL,Momentum Breakout,42.702400380687706,TIME_EXIT,0.0,2.0000000000000018,-1.5000000000000013,0.0,0.0
481,KRW-WAL,Rebound Watch,32.883874016905054,TIME_EXIT,0.0,1.8000000000000016,-2.0000000000000018,0.0,0.0
5480,KRW-XCN,Momentum Breakout,40.04561966909979,TIME_EXIT,0.0,2.0000000000000018,-1.5000000000000013,0.0,0.0
22,KRW-XEC,Rebound Watch,44.14457955068524,TIME_EXIT,0.0,1.8000000000000016,-2.00000000000079,0.0,0.0
494,KRW-XEC,Volume Accumulation,44.877915796434834,TIME_EXIT,-0.7751937984496027,1.4999999999999902,-1.0000000000000009,0.7751937984496138,-0.7751937984496027
11,KRW-XLM,Momentum Breakout,39.41222300952049,TIME_EXIT,0.0,2.0000000000000018,-1.5000000000000013,0.0,0.0
479,KRW-XLM,Rebound Watch,35.03742635770556,TIME_EXIT,0.8130081300812941,1.8000000000000016,-1.9999999999999907,0.8130081300812941,0.0
8,KRW-XRP,Momentum Breakout,41.46368444606098,TIME_EXIT,0.0,2.0000000000000018,-1.4999999999999902,0.0,0.0
473,KRW-XRP,Rebound Watch,38.039564984597405,TIME_EXIT,0.0,1.8000000000000016,-2.0000000000000018,0.0,0.0
2674,KRW-ZBT,Momentum Breakout,44.68121402360977,STOP,-1.5000000000000013,2.0000000000000018,-1.5000000000000013,0.0,-6.349206349206349
