id,market,strategyName,strategyVersion,baselinePrice,currentPrice,entryPrice,stopLossPrice,targetPrice,score,eventType,reason,mfePercent,maePercent,maxReturnPercent,maxDrawdownPercent,createdAt,updatedAt
1214,KRW-LAYER,Rebound Watch,v1,186.0,169.0,169.0,165.62,172.042,37.5158815727452,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.0,-9.13978494623656,0.0,0.0,1778547339611,1778547339611
1215,KRW-LAYER,Volume Accumulation,v1,186.0,170.0,170.0,168.3,172.54999999999998,38.10715515487652,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,0.0,-8.60215053763441,0.0,0.0,1778547371603,1778547371603
1216,KRW-LAYER,Rebound Watch,v1,186.0,169.0,169.0,165.62,172.042,37.511975312536435,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.0,-9.13978494623656,0.0,0.0,1778547434331,1778547434331
1217,KRW-XLM,Rebound Watch,v1,246.0,248.0,248.0,243.04,252.464,35.18457305901119,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.8130081300813009,0.0,0.0,0.0,1778547465998,1778547465998
1218,KRW-XLM,Volume Accumulation,v1,246.0,249.0,249.0,246.51,252.73499999999999,35.58666283735629,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,1.2195121951219512,0.0,0.0,0.0,1778547529544,1778547529544
1219,KRW-B3,Volume Accumulation,v1,1.89,1.93,1.93,1.9106999999999998,1.9589499999999997,41.32560612415737,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,2.1164021164021185,0.0,0.0,0.0,1778547561199,1778547561199
1220,KRW-B3,Momentum Breakout,v1,1.89,1.95,1.95,1.92075,1.9889999999999999,42.39207145453351,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Momentum Breakout,3.174603174603178,0.0,0.0,0.0,1778547592855,1778547592855
1221,KRW-XLM,Rebound Watch,v1,246.0,248.0,248.0,243.04,252.464,35.183111027608746,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.8130081300813009,0.0,0.0,0.0,1778547592855,1778547592855
1222,KRW-PIEVERSE,Rebound Watch,v1,1175.0,1175.0,1175.0,1151.5,1196.15,34.15815914514395,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.0,0.0,0.0,0.0,1778547592855,1778547592855
1223,KRW-LAYER,Rebound Watch,v1,186.0,169.0,169.0,165.62,172.042,37.502580623182695,PRICE_MOVED_5_PERCENT,Pullback with active trading volume,0.0,-9.13978494623656,0.0,0.0,1778547624698,1778547624698
1224,KRW-BIO,Volume Accumulation,v1,76.8,70.2,70.2,69.498,71.253,36.65630397932295,PRICE_MOVED_5_PERCENT,Stable price with high liquidity,0.0,-8.593749999999993,0.0,0.0,1778547624698,1778547624698
1225,KRW-PROS,Volume Accumulation,v1,1339.0,1196.0,1196.0,1184.04,1213.9399999999998,36.206154103755345,PRICE_MOVED_5_PERCENT,Stable price with high liquidity,0.0,-10.679611650485436,0.0,0.0,1778547624698,1778547624698
1226,KRW-XLM,Volume Accumulation,v1,246.0,249.0,249.0,246.51,252.73499999999999,35.58627894542012,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,1.2195121951219512,0.0,0.0,0.0,1778547624698,1778547624698
1227,KRW-PIEVERSE,Volume Accumulation,v1,1175.0,1177.0,1177.0,1165.23,1194.655,34.32581911240168,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,0.1702127659574468,0.0,0.0,0.0,1778547624698,1778547624698
1228,KRW-XLM,Rebound Watch,v1,246.0,248.0,248.0,243.04,252.464,35.182505421916346,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.8130081300813009,0.0,0.0,0.0,1778547656714,1778547656714
1229,KRW-B3,Volume Accumulation,v1,1.89,1.93,1.93,1.9106999999999998,1.9589499999999997,41.33100963382994,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,2.1164021164021185,0.0,0.0,0.0,1778547688233,1778547688233
1230,KRW-XLM,Volume Accumulation,v1,246.0,249.0,249.0,246.51,252.73499999999999,35.589138996848035,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,1.2195121951219512,0.0,0.0,0.0,1778547688233,1778547688233
1231,KRW-B3,Momentum Breakout,v1,1.89,1.94,1.94,1.9108999999999998,1.9788,41.86395187963056,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Momentum Breakout,2.6455026455026482,0.0,0.0,0.0,1778547720052,1778547720052
1232,KRW-B3,Volume Accumulation,v1,1.89,1.93,1.93,1.9106999999999998,1.9589499999999997,41.33373990403821,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,2.1164021164021185,0.0,0.0,0.0,1778547751576,1778547751576
1233,KRW-AKT,Momentum Breakout,v1,1234.0,1275.0,1275.0,1255.875,1300.5,37.47508707463059,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Momentum Breakout,3.322528363047002,0.0,0.0,0.0,1778547751576,1778547751576
1234,KRW-KITE,Volume Accumulation,v1,274.0,267.0,267.0,264.33,271.005,37.3365414588215,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,0.0,-2.5547445255474455,0.0,0.0,1778547782888,1778547782888
1235,KRW-AKT,Volume Accumulation,v1,1234.0,1271.0,1271.0,1258.29,1290.0649999999998,37.16335817758613,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,2.99837925445705,0.0,0.0,0.0,1778547814539,1778547814539
1236,KRW-PROS,Rebound Watch,v1,1339.0,1172.0,1172.0,1148.56,1193.096,34.193635014435145,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.0,-12.471994025392084,0.0,0.0,1778547877851,1778547877851
1237,KRW-ETH,Rebound Watch,v1,3440000.0,3436000.0,3436000.0,3367280.0,3497848.0,31.79713138690227,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.0,-0.11627906976744186,0.0,0.0,1778547877851,1778547877851
1238,KRW-KITE,Momentum Breakout,v1,274.0,274.0,274.0,269.89,279.48,40.04705822262364,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Momentum Breakout,0.0,0.0,0.0,0.0,1778547949451,1778547949451
1239,KRW-XLM,Rebound Watch,v1,246.0,248.0,248.0,243.04,252.464,35.19393549539336,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.8130081300813009,0.0,0.0,0.0,1778547949451,1778547949451
1240,KRW-SUI,Rebound Watch,v1,1892.0,1896.0,1896.0,1858.08,1930.128,36.255796396274505,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.21141649048625794,0.0,0.0,0.0,1778547985769,1778547985769
1241,KRW-XLM,Volume Accumulation,v1,246.0,249.0,249.0,246.51,252.73499999999999,35.59715860152727,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,1.2195121951219512,0.0,0.0,0.0,1778547985769,1778547985769
1242,KRW-MOVE,Rebound Watch,v1,32.1,30.0,30.0,29.4,30.54,36.80668221588251,PRICE_MOVED_5_PERCENT,Pullback with active trading volume,0.0,-6.542056074766359,0.0,0.0,1778548071494,1778548071494
1243,KRW-SPK,Rebound Watch,v1,48.9,48.9,48.9,47.922,49.7802,36.523642963421736,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.0,0.0,0.0,0.0,1778548071494,1778548071494
1244,KRW-SUI,Volume Accumulation,v1,1892.0,1900.0,1900.0,1881.0,1928.4999999999998,36.46809710763577,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,0.42283298097251587,0.0,0.0,0.0,1778548071494,1778548071494
1245,KRW-SEI,Rebound Watch,v1,112.0,112.0,112.0,109.75999999999999,114.016,35.30900878551829,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.0,0.0,0.0,0.0,1778548071494,1778548071494
1246,KRW-XLM,Rebound Watch,v1,246.0,248.0,248.0,243.04,252.464,35.19367545147906,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.8130081300813009,0.0,0.0,0.0,1778548071494,1778548071494
1247,KRW-PIEVERSE,Rebound Watch,v1,1175.0,1175.0,1175.0,1151.5,1196.15,34.113964973379815,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.0,0.0,0.0,0.0,1778548071494,1778548071494
1248,KRW-B3,Rebound Watch,v1,1.89,1.88,1.88,1.8423999999999998,1.91384,38.699626718057225,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.0,-0.5291005291005296,0.0,0.0,1778548136573,1778548136573
1249,KRW-SUI,Rebound Watch,v1,1892.0,1899.0,1899.0,1861.02,1933.182,36.415789995814634,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.36997885835095135,0.0,0.0,0.0,1778548136573,1778548136573
1250,KRW-ENS,Rebound Watch,v1,11060.0,10860.0,10860.0,10642.8,11055.48,32.31174537674628,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.0,-1.8083182640144666,0.0,0.0,1778548136573,1778548136573
1251,KRW-XLM,Volume Accumulation,v1,246.0,249.0,249.0,246.51,252.73499999999999,35.59563924756648,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,1.2195121951219512,0.0,0.0,0.0,1778548177723,1778548177723
1252,KRW-SUI,Volume Accumulation,v1,1892.0,1903.0,1903.0,1883.97,1931.5449999999998,36.62559428514336,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,0.5813953488372093,0.0,0.0,0.0,1778548276920,1778548276920
1253,KRW-XLM,Rebound Watch,v1,246.0,248.0,248.0,243.04,252.464,35.19082439780121,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.8130081300813009,0.0,0.0,0.0,1778548276920,1778548276920
1254,KRW-IP,Volume Accumulation,v1,856.0,837.0,837.0,828.63,849.555,34.01215707506731,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,0.0,-2.219626168224299,0.0,0.0,1778548276920,1778548276920
1255,KRW-ENS,Volume Accumulation,v1,11060.0,10880.0,10880.0,10771.2,11043.199999999999,32.491873680271375,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,0.0,-1.62748643761302,0.0,0.0,1778548276920,1778548276920
1256,KRW-XLM,Volume Accumulation,v1,246.0,249.0,249.0,246.51,252.73499999999999,35.59391396751762,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,1.2195121951219512,0.0,0.0,0.0,1778548318943,1778548318943
1257,KRW-SUI,Rebound Watch,v1,1892.0,1897.0,1897.0,1859.06,1931.146,36.30725349550991,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.2642706131078224,0.0,0.0,0.0,1778548364333,1778548364333
1258,KRW-IP,Rebound Watch,v1,856.0,836.0,836.0,819.28,851.048,33.897398510895755,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.0,-2.336448598130841,0.0,0.0,1778548364333,1778548364333
1259,KRW-IP,Volume Accumulation,v1,856.0,837.0,837.0,828.63,849.555,34.01446682126835,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,0.0,-2.219626168224299,0.0,0.0,1778548442022,1778548442022
1260,KRW-MED,Rebound Watch,v1,3.62,3.32,3.32,3.2535999999999996,3.37976,34.319147471316775,PRICE_MOVED_5_PERCENT,Pullback with active trading volume,0.0,-8.287292817679564,0.0,0.0,1778548495134,1778548495134
1261,KRW-AKT,Momentum Breakout,v1,1234.0,1276.0,1276.0,1256.86,1301.52,37.59534732129161,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Momentum Breakout,3.403565640194489,0.0,0.0,0.0,1778548537217,1778548537217
1262,KRW-SPK,Volume Accumulation,v1,48.9,49.2,49.2,48.708000000000006,49.937999999999995,37.138940801665214,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,0.6134969325153462,0.0,0.0,0.0,1778548537217,1778548537217
1263,KRW-XLM,Rebound Watch,v1,246.0,248.0,248.0,243.04,252.464,35.18199628171279,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.8130081300813009,0.0,0.0,0.0,1778548537217,1778548537217
1264,KRW-AKT,Volume Accumulation,v1,1234.0,1272.0,1272.0,1259.28,1291.08,37.27336584868112,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,3.079416531604538,0.0,0.0,0.0,1778548603764,1778548603764
1265,KRW-DOGE,Rebound Watch,v1,162.0,163.0,163.0,159.74,165.934,36.76488867137891,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.6172839506172839,0.0,0.0,0.0,1778548603764,1778548603764
1266,KRW-ADA,Rebound Watch,v1,411.0,412.0,412.0,403.76,419.416,34.5244099122784,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.24330900243309003,0.0,0.0,0.0,1778548603764,1778548603764
1267,KRW-SOL,Rebound Watch,v1,141000.0,143000.0,143000.0,140140.0,145574.0,32.730136352900715,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,1.4184397163120568,0.0,0.0,0.0,1778548603764,1778548603764
1268,KRW-ENS,Rebound Watch,v1,11060.0,10860.0,10860.0,10642.8,11055.48,32.28584467112907,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.0,-1.8083182640144666,0.0,0.0,1778548603764,1778548603764
1269,KRW-BTC,Rebound Watch,v1,119154000.0,120078000.0,120078000.0,117676440.0,122239404.0,30.553072841843086,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.7754670426506873,0.0,0.0,0.0,1778548603764,1778548603764
1270,KRW-AKT,Momentum Breakout,v1,1234.0,1275.0,1275.0,1255.875,1300.5,37.51702862360727,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Momentum Breakout,3.322528363047002,0.0,0.0,0.0,1778548668889,1778548668889
1271,KRW-ADA,Volume Accumulation,v1,411.0,413.0,413.0,408.87,419.19499999999994,34.768452376171346,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,0.48661800486618007,0.0,0.0,0.0,1778548668889,1778548668889
1272,KRW-PIEVERSE,Volume Accumulation,v1,1175.0,1177.0,1177.0,1165.23,1194.655,33.99965490574739,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,0.1702127659574468,0.0,0.0,0.0,1778548668889,1778548668889
1273,KRW-SOL,Volume Accumulation,v1,141000.0,143100.0,143100.0,141669.0,145246.5,32.802342838720236,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,1.4893617021276597,0.0,0.0,0.0,1778548668889,1778548668889
1274,KRW-ENS,Volume Accumulation,v1,11060.0,10870.0,10870.0,10761.3,11033.05,32.36940468787102,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,0.0,-1.7179023508137432,0.0,0.0,1778548743839,1778548743839
1275,KRW-DOGE,Volume Accumulation,v1,162.0,164.0,164.0,162.35999999999999,166.45999999999998,37.36123450711732,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,1.2345679012345678,0.0,0.0,0.0,1778548883864,1778548883864
1276,KRW-AKT,Volume Accumulation,v1,1234.0,1270.0,1270.0,1257.3,1289.05,37.11497951339815,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,2.9173419773095626,0.0,0.0,0.0,1778548883864,1778548883864
1277,KRW-ADA,Rebound Watch,v1,411.0,412.0,412.0,403.76,419.416,34.51817254293129,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.24330900243309003,0.0,0.0,0.0,1778548883864,1778548883864
1278,KRW-SOL,Rebound Watch,v1,141000.0,143000.0,143000.0,140140.0,145574.0,32.73325460247161,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,1.4184397163120568,0.0,0.0,0.0,1778548883864,1778548883864
1279,KRW-ENS,Rebound Watch,v1,11060.0,10860.0,10860.0,10642.8,11055.48,32.26632491521608,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.0,-1.8083182640144666,0.0,0.0,1778548883864,1778548883864
1280,KRW-CPOOL,Momentum Breakout,v1,48.7,54.0,54.0,53.19,55.08,47.69376239948769,PRICE_MOVED_5_PERCENT,Positive trend with strong 24h trading value,10.882956878850097,0.0,0.0,0.0,1778548979545,1778548979545
1281,KRW-DOGE,Rebound Watch,v1,162.0,163.0,163.0,159.74,165.934,36.70567545339224,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.6172839506172839,0.0,0.0,0.0,1778548979545,1778548979545
1282,KRW-AKT,Momentum Breakout,v1,1234.0,1280.0,1280.0,1260.8,1305.6,37.92919457695041,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Momentum Breakout,3.727714748784441,0.0,0.0,0.0,1778549125671,1778549125671
1283,KRW-ADA,Volume Accumulation,v1,411.0,414.0,414.0,409.86,420.21,35.00926531031516,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,0.7299270072992701,0.0,0.0,0.0,1778549125671,1778549125671
1284,KRW-ENS,Volume Accumulation,v1,11060.0,10890.0,10890.0,10781.1,11053.349999999999,32.537145559633096,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,0.0,-1.5370705244122964,0.0,0.0,1778549125671,1778549125671
1285,KRW-BTC,Volume Accumulation,v1,119154000.0,120258000.0,120258000.0,119055420.0,122061869.99999999,30.69321874564315,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,0.9265320509592627,0.0,0.0,0.0,1778549125671,1778549125671
1286,KRW-SOL,Volume Accumulation,v1,141000.0,143100.0,143100.0,141669.0,145246.5,32.80778609859544,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,1.4893617021276597,0.0,0.0,0.0,1778549217638,1778549217638
1287,KRW-DOGE,Volume Accumulation,v1,162.0,164.0,164.0,162.35999999999999,166.45999999999998,37.304318099003,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,1.2345679012345678,0.0,0.0,0.0,1778549249960,1778549249960
1288,KRW-SOL,Rebound Watch,v1,141000.0,143000.0,143000.0,140140.0,145574.0,32.7359927907896,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,1.4184397163120568,0.0,0.0,0.0,1778549249960,1778549249960
1289,KRW-DOGE,Rebound Watch,v1,162.0,163.0,163.0,159.74,165.934,36.690799005201896,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.6172839506172839,0.0,0.0,0.0,1778549282515,1778549282515
1290,KRW-ADA,Rebound Watch,v1,411.0,412.0,412.0,403.76,419.416,34.51914969129886,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.24330900243309003,0.0,0.0,0.0,1778549282515,1778549282515
1291,KRW-DOGE,Volume Accumulation,v1,162.0,164.0,164.0,162.35999999999999,166.45999999999998,37.30427168478933,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,1.2345679012345678,0.0,0.0,0.0,1778549313833,1778549313833
1292,KRW-XLM,Volume Accumulation,v1,246.0,249.0,249.0,246.51,252.73499999999999,35.59766018772647,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,1.2195121951219512,0.0,0.0,0.0,1778549313833,1778549313833
1293,KRW-KITE,Volume Accumulation,v1,274.0,268.0,268.0,265.32,272.02,38.193924460321725,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,0.0,-2.18978102189781,0.0,0.0,1778549345079,1778549345079
1294,KRW-DOGE,Rebound Watch,v1,162.0,163.0,163.0,159.74,165.934,36.69069961673353,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.6172839506172839,0.0,0.0,0.0,1778549345079,1778549345079
1295,KRW-KITE,Momentum Breakout,v1,274.0,271.0,271.0,266.935,276.42,39.34538359755736,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Momentum Breakout,0.0,-1.094890510948905,0.0,0.0,1778549376430,1778549376430
1296,KRW-DOGE,Volume Accumulation,v1,162.0,164.0,164.0,162.35999999999999,166.45999999999998,37.307368931097876,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,1.2345679012345678,0.0,0.0,0.0,1778549376430,1778549376430
1297,KRW-AKT,Volume Accumulation,v1,1234.0,1271.0,1271.0,1258.29,1290.0649999999998,37.21027206293082,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,2.99837925445705,0.0,0.0,0.0,1778549376430,1778549376430
1298,KRW-ADA,Volume Accumulation,v1,411.0,413.0,413.0,408.87,419.19499999999994,34.76239714881834,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,0.48661800486618007,0.0,0.0,0.0,1778549376430,1778549376430
1299,KRW-SOL,Volume Accumulation,v1,141000.0,143100.0,143100.0,141669.0,145246.5,32.80549324883719,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,1.4893617021276597,0.0,0.0,0.0,1778549376430,1778549376430
1300,KRW-XLM,Rebound Watch,v1,246.0,248.0,248.0,243.04,252.464,35.19073291539996,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.8130081300813009,0.0,0.0,0.0,1778549407987,1778549407987
1301,KRW-SOL,Rebound Watch,v1,141000.0,142900.0,142900.0,140042.0,145472.2,32.66471623365523,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,1.3475177304964538,0.0,0.0,0.0,1778549407987,1778549407987
1302,KRW-ENS,Rebound Watch,v1,11060.0,10850.0,10850.0,10633.0,11045.3,32.15084322081994,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.0,-1.89873417721519,0.0,0.0,1778549407987,1778549407987
1303,KRW-KITE,Volume Accumulation,v1,274.0,269.0,269.0,266.31,273.03499999999997,38.604150973622424,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,0.0,-1.824817518248175,0.0,0.0,1778549439388,1778549439388
1304,KRW-BIO,Volume Accumulation,v1,76.8,69.9,69.9,69.20100000000001,70.9485,36.24263736741135,PRICE_MOVED_5_PERCENT,Stable price with high liquidity,0.0,-8.98437499999999,0.0,0.0,1778549439388,1778549439388
1305,KRW-LAYER,Rebound Watch,v1,186.0,166.0,166.0,162.68,168.988,35.70415454314349,PRICE_MOVED_5_PERCENT,Pullback with active trading volume,0.0,-10.75268817204301,0.0,0.0,1778549439388,1778549439388
1306,KRW-DOGE,Rebound Watch,v1,162.0,163.0,163.0,159.74,165.934,36.69388822223086,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.6172839506172839,0.0,0.0,0.0,1778549470788,1778549470788
1307,KRW-SUI,Volume Accumulation,v1,1892.0,1901.0,1901.0,1881.99,1929.5149999999999,36.47762632448944,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,0.47568710359408034,0.0,0.0,0.0,1778549565116,1778549565116
1308,KRW-BTC,Rebound Watch,v1,119154000.0,120027000.0,120027000.0,117626460.0,122187486.0,30.499473390750424,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.732665290296591,0.0,0.0,0.0,1778549596463,1778549596463
1309,KRW-ADA,Rebound Watch,v1,411.0,412.0,412.0,403.76,419.416,34.504253718379886,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.24330900243309003,0.0,0.0,0.0,1778549627865,1778549627865
1310,KRW-SUI,Rebound Watch,v1,1892.0,1896.0,1896.0,1858.08,1930.128,36.20894541647437,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.21141649048625794,0.0,0.0,0.0,1778549659149,1778549659149
1311,KRW-BIO,Rebound Watch,v1,76.8,69.3,69.3,67.914,70.5474,35.38834708295789,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.0,-9.765625,0.0,0.0,1778549659149,1778549659149
1312,KRW-ADA,Volume Accumulation,v1,411.0,413.0,413.0,408.87,419.19499999999994,34.74962031951856,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,0.48661800486618007,0.0,0.0,0.0,1778549659149,1778549659149
1313,KRW-IP,Rebound Watch,v1,856.0,826.0,826.0,809.48,840.868,32.65251717658081,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.0,-3.5046728971962615,0.0,0.0,1778549659149,1778549659149
1314,KRW-XRP,Rebound Watch,v1,2144.0,2165.0,2165.0,2121.7,2203.9700000000003,37.76555856845461,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.9794776119402986,0.0,0.0,0.0,1778549690450,1778549690450
1315,KRW-DOGE,Volume Accumulation,v1,162.0,164.0,164.0,162.35999999999999,166.45999999999998,37.31008902716414,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,1.2345679012345678,0.0,0.0,0.0,1778549690450,1778549690450
1316,KRW-CHIP,Rebound Watch,v1,94.2,89.7,89.7,87.906,91.3146,35.73394665162786,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.0,-4.777070063694267,0.0,0.0,1778549690450,1778549690450
1317,KRW-ADA,Rebound Watch,v1,411.0,411.0,411.0,402.78,418.398,34.26763638596394,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.0,0.0,0.0,0.0,1778549690450,1778549690450
1318,KRW-DOGE,Rebound Watch,v1,162.0,163.0,163.0,159.74,165.934,36.69763935892033,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.6172839506172839,0.0,0.0,0.0,1778549722012,1778549722012
1319,KRW-BIO,Volume Accumulation,v1,76.8,69.8,69.8,69.10199999999999,70.847,36.10804637414487,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,0.0,-9.114583333333334,0.0,0.0,1778549722012,1778549722012
1320,KRW-CHIP,Rebound Watch,v1,94.2,89.4,89.4,87.61200000000001,91.0092,35.40404781899046,PRICE_MOVED_5_PERCENT,Pullback with active trading volume,0.0,-5.095541401273882,0.0,0.0,1778549785165,1778549785165
1321,KRW-DOGE,Volume Accumulation,v1,162.0,164.0,164.0,162.35999999999999,166.45999999999998,37.36419586737866,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,1.2345679012345678,0.0,0.0,0.0,1778549816410,1778549816410
1322,KRW-SPK,Rebound Watch,v1,48.9,49.1,49.1,48.118,49.9838,36.94936943575502,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.4089979550102308,0.0,0.0,0.0,1778549816410,1778549816410
1323,KRW-BIO,Rebound Watch,v1,76.8,69.3,69.3,67.914,70.5474,35.388682352934964,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.0,-9.765625,0.0,0.0,1778549816410,1778549816410
1324,KRW-SPK,Volume Accumulation,v1,48.9,49.2,49.2,48.708000000000006,49.937999999999995,37.15407499825749,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,0.6134969325153462,0.0,0.0,0.0,1778549879966,1778549879966
1325,KRW-DOGE,Rebound Watch,v1,162.0,163.0,163.0,159.74,165.934,36.751418630696044,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.6172839506172839,0.0,0.0,0.0,1778549879966,1778549879966
